"MedCodeId"	"CleansedReadCode"	"Term"
"405065012"	"9S43.00"	"black n african/arab/iranian"
"411573013"	"9S43.11"	"black north african"
"411574019"	"9S43.12"	"black arab"
"411575018"	"9S43.13"	"black iranian"
"285943014"	"9S44.00"	"black - other african country"
"514651000006112"	"9S45.00"	"black e afric asia/indo-caribb"
"411576017"	"9S45.11"	"black east african asian"
"411577014"	"9S45.12"	"black indo-caribbean"
"285948017"	"9S46.00"	"black indian sub-continent"
"285949013"	"9S47.00"	"black - other asian"
"285950013"	"9S48.00"	"black black - other"
"285951012"	"9S5..00"	"black - other, mixed"
"285952017"	"9S51.00"	"other black - black/white orig"
"285953010"	"9S52.00"	"other black - black/asian orig"
"285954016"	"9S6..00"	"indian"
"285955015"	"9S7..00"	"pakistani"
"285956019"	"9S8..00"	"bangladeshi"
"56590016"	"9S9..00"	"chinese"
"285958018"	"9SA..00"	"other ethnic non-mixed (nmo)"
"285959014"	"9SA1.00"	"brit. ethnic minor. spec.(nmo)"
"285960016"	"9SA2.00"	"brit. ethnic minor. unsp (nmo)"
"405067016"	"9SA3.00"	"caribbean i./w.i./guyana (nmo)"
"411578016"	"9SA3.11"	"caribbean island (nmo)"
"411579012"	"9SA3.12"	"west indian (nmo)"
"411580010"	"9SA3.13"	"guyana (nmo)"
"405068014"	"9SA4.00"	"n african arab/iranian (nmo)"
"411581014"	"9SA4.11"	"north african arab (nmo)"
"411582019"	"9SA4.12"	"iranian (nmo)"
"285971015"	"9SA5.00"	"other african countries (nmo)"
"405069018"	"9SA6.00"	"e afric asian/indo-carib (nmo)"
"411583012"	"9SA6.11"	"east african asian (nmo)"
"411584018"	"9SA6.12"	"indo-caribbean (nmo)"
"285976013"	"9SA7.00"	"indian sub-continent (nmo)"
"285977016"	"9SA8.00"	"other asian (nmo)"
"285978014"	"9SA9.00"	"irish (nmo)"
"405070017"	"9SAA.00"	"greek/greek cypriot (nmo)"
"411594011"	"9SAA.11"	"greek (nmo)"
"411595012"	"9SAA.12"	"greek cypriot (nmo)"
"405071018"	"9SAB.00"	"turkish/turkish cypriot (nmo)"
"411596013"	"9SAB.11"	"turkish (nmo)"
"411597016"	"9SAB.12"	"turkish cypriot (nmo)"
"285987017"	"9SAC.00"	"other european (nmo)"
"285988010"	"9SAD.00"	"other ethnic nec (nmo)"
"285989019"	"9SB..00"	"other ethnic, mixed origin"
"285990011"	"9SB1.00"	"other ethnic, black/white orig"
"285991010"	"9SB2.00"	"other ethnic, asian/white orig"
"285992015"	"9SB3.00"	"other ethnic, mixed white orig"
"285993013"	"9SB4.00"	"other ethnic, other mixed orig"
"460153018"	"9SB5.00"	"black caribbean and white"
"460154012"	"9SB6.00"	"black african and white"
"456650013"	"9SC..00"	"vietnamese"
"456651012"	"9SD..00"	"ethnic group not given - patient refused"
"456652017"	"9SE..00"	"ethnic group not recorded"
"459782019"	"9SG..00"	"other black ethnic group"
"459784018"	"9SH..00"	"other asian ethnic group"
"459786016"	"9SI..00"	"irish traveller"
"459785017"	"9SJ..00"	"other ethnic group"
"286003011"	"9SZ..00"	"ethnic groups (census) nos"
"1968051000006116"	"9t00.00"	"white:eng/welsh/scot/ni/brit - england and wales 2011 census"
"2484671000000118"	"9t01.00"	"white: irish - england and wales ethnic category 2011 census"
"1968071000006114"	"9t02.00"	"white: gypsy/irish traveller - eng+wales eth cat 2011 census"
"1968081000006112"	"9t03.00"	"white: other white backgrd- eng+wales ethnic cat 2011 census"
"1968091000006110"	"9t04.00"	"mixed: white+black caribbean - eng+wales eth cat 2011 census"
"1968101000006116"	"9t05.00"	"mixed: white+black african - eng+wales eth cat 2011 census"
"1968111000006118"	"9t06.00"	"mixed: white+asian - eng+wales ethnic category 2011 census"
"1968121000006114"	"9t07.00"	"mixed: other mixed/multiple backgrd - eng+wales 2011 census"
"1968131000006112"	"9t08.00"	"asian/asian brit: indian - eng+wales ethnic cat 2011 census"
"1968141000006119"	"9t09.00"	"asian/asian british:pakistani- eng+wales eth cat 2011 census"
"1968151000006117"	"9t0A.00"	"asian/asian brit: bangladeshi- eng+wales eth cat 2011 census"
"1968161000006115"	"9t0B.00"	"asian/asian brit: chinese - eng+wales ethnic cat 2011 census"
"1968171000006110"	"9t0C.00"	"asian/asian brit: other asian- eng+wales eth cat 2011 census"
"1968181000006113"	"9t0D.00"	"black/african/carib/black brit: african- eng+wales 2011 cens"
"1968191000006111"	"9t0E.00"	"black/african/caribbn/black brit: caribbean - eng+wales 2011"
"1968201000006114"	"9t0F.00"	"black/afr/carib/black brit: other black- eng+wales 2011 cens"
"1968211000006112"	"9t0G.00"	"other ethnic group: arab - eng+wales ethnic cat 2011 census"
"1968221000006116"	"9t0H.00"	"other ethnic: any other grp - eng+wales eth cat 2011 census"
"286006015"	"9T1..00"	"new zealand ethnic groups"
"2486161000000112"	"9t10.00"	"white - northern ireland ethnic category 2011 census"
"1968251000006113"	"9t11.00"	"irish traveller - northern ireland ethnic cat 2011 census"
"286007012"	"9T11.00"	"new zealand european"
"286008019"	"9T11.11"	"pakeha"
"1968261000006110"	"9t12.00"	"mixed: white and black caribbean - ni ethnic cat 2011 census"
"286009010"	"9T12.00"	"other european in new zealand"
"1968271000006115"	"9t13.00"	"mixed: white and black african - ni ethnic cat 2011 census"
"286012013"	"9T13.00"	"new zealand maori"
"1968281000006117"	"9t14.00"	"mixed: white and asian - ni ethnic category 2011 census"
"507015012"	"9T14.00"	"samoan"
"1968291000006119"	"9t15.00"	"mixed: other mixed/multiple ethnic backgrd - ni 2011 census"
"286013015"	"9T15.00"	"cook island maori"
"1968301000006118"	"9t16.00"	"asian or asian british: indian - ni ethnic cat 2011 census"
"504723011"	"9T16.00"	"tongan"
"1968311000006115"	"9t17.00"	"asian/asian british: pakistani - ni ethnic cat 2011 census"
"286014014"	"9T17.00"	"niuean"
"1968321000006111"	"9t18.00"	"asian/asian british: bangladeshi - ni ethnic cat 2011 census"
"286015010"	"9T18.00"	"tokelauan"
"1968331000006114"	"9t19.00"	"asian/asian british: chinese - ni ethnic cat 2011 census"
"501416013"	"9T19.00"	"fijian"
"1968341000006116"	"9t1A.00"	"asian/asian british: other asian - ni ethnic cat 2011 census"
"286017019"	"9T1A.00"	"other pacific ethnic group"
"1968351000006119"	"9t1B.00"	"black/afri/carib/black brit: african- ni eth cat 2011 census"
"286018012"	"9T1B.00"	"south east asian"
"1968361000006117"	"9t1C.00"	"black/afri/carib/black brit: caribbean- ni eth cat 2011 cens"
"550541000006110"	"9T1C.00"	"chinese"
"1968371000006112"	"9t1D.00"	"black/afri/carib/black brit: other - ni eth cat 2011 census"
"781081000006113"	"9T1D.00"	"indian"
"1968381000006110"	"9t1E.00"	"other ethnic group: arab - ni ethnic category 2011 census"
"286020010"	"9T1E.00"	"other asian"
"1968391000006113"	"9t1F.00"	"other ethnic group: any other grp- ni ethnic cat 2011 census"
"286021014"	"9T1Y.00"	"other new zealand ethnic group"
"286022019"	"9T1Z.00"	"new zealand ethnic group nos"
"850671000006119"	"9T2..00"	"traveller - gypsy"
"2487281000000112"	"9t20.00"	"white: scottish - scotland ethnic category 2011 census"
"2487321000000116"	"9t21.00"	"white: other british - scotland ethnic category 2011 census"
"2487361000000112"	"9t22.00"	"white: irish - scotland ethnic category 2011 census"
"1968441000006112"	"9t23.00"	"white: gypsy/irish traveller - scotland ethnic cat 2011 cens"
"2487481000000113"	"9t24.00"	"white: polish - scotland ethnic category 2011 census"
"1968461000006111"	"9t25.00"	"white: other white ethnic grp- scotland ethnic cat 2011 cens"
"1968471000006116"	"9t26.00"	"mixed/multiple ethnic grps: any- scot ethnic cat 2011 census"
"1968481000006118"	"9t27.00"	"asian: pakistani/pakistani scot/pakistani brit- scot 2011"
"1968491000006115"	"9t28.00"	"asian: indian, indian scot/indian brit- scotland 2011 census"
"1968501000006111"	"9t29.00"	"bangladeshi, bangladeshi scot or bangladeshi brit- scot 2011"
"1968511000006114"	"9t2A.00"	"asian: chinese - scotland ethnic category 2011 census"
"1968521000006118"	"9t2B.00"	"asian: other asian group - scotland ethnic cat 2011 census"
"1968531000006115"	"9t2C.00"	"african: african/african scot/african brit - scotland 2011"
"1968541000006113"	"9t2D.00"	"african: any other african - scotland ethnic cat 2011 census"
"1968551000006110"	"9t2E.00"	"carib/black: caribbean/carib scot/carib brit- scotland 2011"
"1968561000006112"	"9t2F.00"	"carib/black: black/black scot/black brit- scotland 2011 cens"
"1968571000006117"	"9t2G.00"	"carib/black: any other black/caribbean grp - scotland 2011"
"1968581000006119"	"9t2H.00"	"other ethnic grp: arab/arab scot/arab british- scotland 2011"
"1968591000006116"	"9t2J.00"	"other ethnic grp: any other ethnic grp- scotland 2011 census"
"523591000000116"	"9T3..00"	"yemeni"
"1158211000000111"	"9T4..00"	"romanian"
"1158301000000115"	"9T5..00"	"bulgarian"
"1160331000000119"	"9T6..00"	"czech"
"1551471000000116"	"9T7..00"	"slovak"
"133078012"	"9T8..00"	"portuguese"
"1572831000000110"	"9T9..00"	"nepali"
"459730016"	""	"black - ethnic group"
"459729014"	""	"mixed ethnic census group"
"459731017"	""	"black"
"216030013"	"13n7.00"	"reads urdu"
"216032017"	"13n6.00"	"reads tamil"
"216033010"	"13n5.00"	"reads spanish"
"216034016"	"13n4.00"	"reads somali"
"216036019"	"13n3.00"	"reads russian"
"216037011"	"13n2.00"	"reads punjabi"
"216038018"	"13n1.00"	"reads portuguese"
"216039014"	"13nF.00"	"reads polish"
"216040011"	"13nD.00"	"reads hindi"
"216041010"	"13nC.00"	"reads french"
"216044019"	"13nA.00"	"reads czech"
"216045018"	"13nE.00"	"reads chinese"
"216048016"	"13n9.00"	"reads cantonese"
"216049012"	"13n8.00"	"reads bengali"
"216050012"	"13n0.00"	"reads arabic"
"250253014"	"134Z.00"	"country of origin nos"
"437977019"	"13b0.00"	"vietnamese language"
"438054019"	"13b2.00"	"sylhety"
"438450019"	"13b1.00"	"cantonese chinese dialect"
"457311012"	"13b3.00"	"creole language"
"457312017"	"13b4.00"	"mirpuri language"
"459869016"	"13d..00"	"country of birth (european)"
"459870015"	"13e..00"	"country of birth (asian)"
"459871016"	"13f..00"	"country of birth (american)"
"459872011"	"13g..00"	"country of birth (african)"
"459873018"	"13h..00"	"country of birth (australasian)"
"459874012"	"13j..00"	"country of birth (atlantic)"
"459875013"	"13k..00"	"country of birth (pacific)"
"459879019"	"13e0.00"	"born in afghanistan"
"459880016"	"13d0.00"	"born in albania"
"459881017"	"13g0.00"	"born in algeria"
"459882012"	"13d1.00"	"born in andorra"
"459883019"	"13g1.00"	"born in angola"
"459884013"	"13j0.00"	"born in antigua and barbuda"
"459887018"	"13f0.00"	"born in argentina"
"459888011"	"13e1.00"	"born in armenia"
"459889015"	"13h0.00"	"born in australia"
"459890012"	"13d2.00"	"born in austria"
"459891011"	"13d3.00"	"born in azerbaijan"
"459892016"	"13j1.00"	"born in bahamas"
"459893014"	"13e2.00"	"born in bahrain"
"459894015"	"13e3.00"	"born in bangladesh"
"459895019"	"13j2.00"	"born in barbados"
"459896018"	"13d4.00"	"born in belgium"
"459897010"	"13f1.00"	"born in belize"
"459898017"	"13d5.00"	"born in belorussia"
"459899013"	"13g2.00"	"born in benin"
"459900015"	"13e4.00"	"born in bhutan"
"459901016"	"13f2.00"	"born in bolivia"
"459902011"	"13d6.00"	"born in bosnia - herzegovnia"
"459903018"	"13g3.00"	"born in botswana"
"459904012"	"13f3.00"	"born in brazil"
"459905013"	"13f4.00"	"born in british guyana"
"459906014"	"13e5.00"	"born in brunei"
"459907017"	"13d7.00"	"born in bulgaria"
"459908010"	"13g4.00"	"born in burkina faso"
"459909019"	"13e6.00"	"born in burma"
"459910012"	"13g5.00"	"born in burundi"
"459911011"	"13g6.00"	"born in cambodia"
"459912016"	"13g7.00"	"born in cameroon"
"459913014"	"13f5.00"	"born in canada"
"459914015"	"13g8.00"	"born in cape verde islands"
"459915019"	"13g9.00"	"born in central african republic"
"459916018"	"13gA.00"	"born in chad"
"459917010"	"13e7.00"	"born in chechnya"
"459918017"	"13f6.00"	"born in chile"
"459919013"	"13e8.00"	"born in china"
"459920019"	"13f7.00"	"born in columbia"
"459921015"	"13gB.00"	"born in comoros islands"
"459922010"	"13gC.00"	"born in congo"
"459923017"	"13f8.00"	"born in costa rica"
"459924011"	"13d8.00"	"born in croatia"
"459925012"	"13j3.00"	"born in cuba"
"459926013"	"13d9.00"	"born in cyprus"
"459927016"	"13dA.00"	"born in czech republic"
"459928014"	"13e9.00"	"born in democratic people's republic of korea"
"459929018"	"13dB.00"	"born in denmark"
"459930011"	"13gD.00"	"born in djibouti"
"459931010"	"13j4.00"	"born in dominican republic"
"459932015"	"13eA.00"	"born in east timor"
"459933013"	"13f9.00"	"born in ecuador"
"459934019"	"13gE.00"	"born in egypt"
"459935018"	"13fA.00"	"born in el salvador"
"459936017"	"13dC.00"	"born in england"
"459937014"	"13gF.00"	"born in equatorial guinea"
"459938016"	"13dD.00"	"born in estonia"
"459939012"	"13gG.00"	"born in ethiopia"
"459940014"	"13k0.00"	"born in fiji"
"459941013"	"13dE.00"	"born in finland"
"459942018"	"13dF.00"	"born in france"
"459943011"	"13gH.00"	"born in gabon"
"459944017"	"13gI.00"	"born in gambia"
"459945016"	"13eB.00"	"born in georgia"
"459946015"	"13dG.00"	"born in germany"
"459947012"	"13gJ.00"	"born in ghana"
"459948019"	"13dH.00"	"born in greece"
"459949010"	"13fB.00"	"born in grenada"
"459950010"	"13fC.00"	"born in guatemala"
"459951014"	"13gK.00"	"born in guinea bissau"
"459952019"	"13gL.00"	"born in guinea republic"
"459953012"	"13fD.00"	"born in guyana"
"459954018"	"13j5.00"	"born in haiti"
"459955017"	"13fE.00"	"born in honduras"
"459956016"	"13eC.00"	"born in hong kong"
"459957013"	"13dI.00"	"born in hungary"
"459958015"	"13dJ.00"	"born in iceland"
"459959011"	"13eD.00"	"born in india"
"459960018"	"13eE.00"	"born in indonesia"
"459961019"	"13eF.00"	"born in iran"
"459962014"	"13eG.00"	"born in iraq"
"459963016"	"13dK.00"	"born in ireland"
"459964010"	"13eH.00"	"born in israel"
"459965011"	"13dL.00"	"born in italy"
"459966012"	"13gM.00"	"born in ivory coast"
"459967015"	"13j6.00"	"born in jamaica"
"459968013"	"13eI.00"	"born in japan"
"459969017"	"13eJ.00"	"born in jordan"
"459970016"	"13eK.00"	"born in kazakhstan"
"459971017"	"13gN.00"	"born in kenya"
"459972012"	"13k1.00"	"born in kiribati"
"459973019"	"13dM.00"	"born in kosovo"
"459974013"	"13eL.00"	"born in kuwait"
"459975014"	"13eM.00"	"born in kyrgyzstan"
"459976010"	"13eN.00"	"born in laos"
"459977018"	"13dN.00"	"born in latvia"
"459978011"	"13eO.00"	"born in lebanon"
"459979015"	"13gO.00"	"born in lesotho"
"459980017"	"13gP.00"	"born in liberia"
"459981018"	"13gQ.00"	"born in libya"
"459982013"	"13dO.00"	"born in liechtenstein"
"459983015"	"13dP.00"	"born in lithuania"
"459984014"	"13dQ.00"	"born in luxembourg"
"459985010"	"13gR.00"	"born in madagascar"
"459986011"	"13gS.00"	"born in malawi"
"459989016"	"13eP.00"	"born in malaysia"
"459991012"	"13eQ.00"	"born in maldives"
"459992017"	"13eR.00"	"born in mali"
"459993010"	"13dR.00"	"born in malta"
"459994016"	"13gT.00"	"born in mauritania"
"459995015"	"13gU.00"	"born in mauritius"
"459996019"	"13fF.00"	"born in mexico"
"459997011"	"13dS.00"	"born in moldavia"
"459998018"	"13dT.00"	"born in monaco"
"459999014"	"13eS.00"	"born in mongolia"
"460000013"	"13gV.00"	"born in morocco"
"460001012"	"13gW.00"	"born in mozambique"
"460002017"	"13gX.00"	"born in namibia"
"460003010"	"13k2.00"	"born in nauru"
"460004016"	"13eT.00"	"born in nepal"
"460005015"	"13h1.00"	"born in new zealand"
"460006019"	"13fG.00"	"born in nicaragua"
"460007011"	"13gY.00"	"born in niger"
"460008018"	"13gZ.00"	"born in nigeria"
"460009014"	"13eU.00"	"born in north korea"
"460010016"	"13dU.00"	"born in northern ireland"
"460011017"	"13dV.00"	"born in norway"
"460012012"	"13eV.00"	"born in oman"
"460013019"	"13eW.00"	"born in pakistan"
"460014013"	"13eX.00"	"born in palestine"
"460015014"	"13fH.00"	"born in panama"
"460016010"	"13k3.00"	"born in papua new guinea"
"460017018"	"13fI.00"	"born in paraguay"
"460018011"	"13fJ.00"	"born in peru"
"460019015"	"13eY.00"	"born in philippines"
"460020014"	"13dW.00"	"born in poland"
"460021013"	"13dX.00"	"born in portugal"
"460022018"	"13j7.00"	"born in puerto rico"
"460023011"	"13eZ.00"	"born in qatar"
"460024017"	"13dY.00"	"born in republic of ireland"
"460025016"	"13ea.00"	"born in republic of korea"
"460026015"	"13dZ.00"	"born in romania"
"460027012"	"13eb.00"	"born in russia"
"460028019"	"13ga.00"	"born in rwanda"
"460029010"	"13da.00"	"born in san marino"
"460030017"	"13gb.00"	"born in sao tome and principe"
"460031018"	"13ec.00"	"born in saudi arabia"
"460032013"	"13db.00"	"born in scotland"
"460033015"	"13gc.00"	"born in senegal"
"460034014"	"13k4.00"	"born in seychelles"
"460035010"	"13gd.00"	"born in sierra leone"
"460036011"	"13ed.00"	"born in singapore"
"460037019"	"13dc.00"	"born in slovakia"
"460038012"	"13dd.00"	"born in slovenia"
"460039016"	"13k5.00"	"born in solomon islands"
"460040019"	"13ge.00"	"born in somalia"
"460041015"	"13gf.00"	"born in south africa"
"460042010"	"13ee.00"	"born in south korea"
"460043017"	"13de.00"	"born in spain"
"460044011"	"13ef.00"	"born in sri lanka"
"460045012"	"13j8.00"	"born in st. kitts and nevis"
"460046013"	"13j9.00"	"born in st. lucia"
"460047016"	"13jA.00"	"born in st. vincent"
"460048014"	"13gg.00"	"born in sudan"
"460049018"	"13fK.00"	"born in suriname"
"460050018"	"13gh.00"	"born in swaziland"
"460051019"	"13df.00"	"born in sweden"
"460052014"	"13dg.00"	"born in switzerland"
"460053016"	"13eg.00"	"born in syria"
"460054010"	"13eh.00"	"born in taiwan"
"460055011"	"13ei.00"	"born in tajikistan"
"460056012"	"13gi.00"	"born in tanzania"
"460057015"	"13ej.00"	"born in thailand"
"460059017"	"13dh.00"	"born in the netherlands"
"460060010"	"13jB.00"	"born in togo"
"460061014"	"13k6.00"	"born in tonga"
"460062019"	"13jC.00"	"born in trinidad and tobago"
"460063012"	"13gk.00"	"born in tunisia"
"460064018"	"13ek.00"	"born in turkey"
"460065017"	"13el.00"	"born in turkmenistan"
"460067013"	"13fL.00"	"born in usa"
"460068015"	"13gl.00"	"born in uganda"
"460069011"	"13di.00"	"born in ukraine"
"460070012"	"13em.00"	"born in united arab emirates"
"460071011"	"13fM.00"	"born in uruguay"
"460072016"	"13en.00"	"born in uzbekistan"
"460073014"	"13k8.00"	"born in vanuatu"
"460074015"	"13dj.00"	"born in vatican city"
"460075019"	"13fN.00"	"born in venezuela"
"460076018"	"13eo.00"	"born in vietnam"
"460077010"	"13dk.00"	"born in wales"
"460078017"	"13k9.00"	"born in western samoa"
"460079013"	"13dl.00"	"born in yugoslavia"
"460080011"	"13gm.00"	"born in zaire"
"460081010"	"13gn.00"	"born in zambia"
"460082015"	"13go.00"	"born in zimbabwe"
"460083013"	"13l0.00"	"main spoken language arabic"
"460084019"	"13l1.00"	"main spoken language bengali"
"460085018"	"13l2.00"	"main spoken language cantonese"
"460086017"	"13l3.00"	"main spoken language czech"
"460088016"	"13l5.00"	"main spoken language french"
